estado,mover_adelante,mover_atras,girar_izquierda,girar_derecha,esperar,seleccionar_objetivo
"(18, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(18, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(19, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(20, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(21, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(22, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(23, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(24, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(25, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(26, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(27, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 0)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 1)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 2)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 3)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 4)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 5)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 6)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 7)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 8)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 9)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 10)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 11)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 12)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 13)",0.0,0.0,0.0,0.0,0.0,0.0
"(28, 14)",0.0,0.0,0.0,0.0,0.0,0.0
"(0, 15)",4.474040892002159,4.504707937012767,4.3308786120401725,4.262945602550702,4.262988205722541,4.381738274649295
"(0, 16)",4.507557235899855,4.2359751717051894,4.288262571666753,4.284478750781227,4.285086446872802,4.404277080384089
"(0, 17)",4.316664742891314,4.427643008296105,4.320081297828275,4.3417679169956385,4.320994091738381,4.44244288267729
"(0, 18)",4.387189949616837,4.44338296527289,4.194536420408817,4.111059428828893,4.108965748275146,4.345312982745817
"(0, 19)",4.350461543395359,4.378800369370113,4.258794382094825,4.250011905863861,4.284237989099229,4.384158302448072
"(0, 20)",4.125406375250803,4.287169058380234,4.03769422093357,4.172428138622486,4.148340867925137,4.26358788556694
"(0, 21)",4.208565234321308,3.984258146978628,4.090768739976942,4.054905560884628,4.069087176226049,4.125437755243851
"(0, 22)",4.1714501601438805,4.173637973778119,3.966256263986132,3.9715432101205472,3.760161211394139,3.8547386584383934
"(0, 23)",4.139583854822798,4.391628081733369,4.2777191481232375,4.217872596435889,4.277495651837662,4.382156501995185
"(0, 24)",4.3639352383569205,4.521827880032161,4.334681030061918,4.283026490622089,4.37071350083644,4.4341197742208145
"(0, 25)",4.3811250973169,4.406079653894369,4.374162356596974,4.360501969485532,4.370995659533552,4.475064690426449
"(0, 26)",4.429478836849256,4.500762355460946,4.250159015425523,4.250235370416046,4.250888832989108,4.368666373230845
"(0, 27)",4.290971061774267,4.4487836530587295,4.32347241283456,4.324251148159166,4.3221146372757255,4.424306137958893
"(0, 28)",4.290262652137667,4.521739799566309,4.389008221739391,4.349497038861789,4.378578805163594,4.479314771350197
"(0, 29)",4.452168953937848,4.219232556085807,4.258139434529459,4.309691734872648,4.279448393103912,4.381618647330892
"(1, 15)",4.566857360005786,4.589250665442495,4.439702521982971,4.440789351577435,4.464533901347752,4.562081923154387
"(1, 16)",4.515403673602558,4.546178173780226,4.372331110236262,4.373557692321663,4.370745987396006,4.491332727262089
"(1, 17)",4.3187058003598615,4.472804292264082,4.206061584401829,4.287448183963716,4.169283969256323,4.253432203600268
"(1, 18)",4.348000076257464,4.281759236200673,4.273514328944974,4.27962573345227,4.278668475318993,4.3689933521362985
"(1, 19)",4.282336581352251,4.343863301759449,4.168725228090418,4.190626739139495,4.14021232153611,4.300068976428404
"(1, 20)",4.216755662158761,4.2019226753830194,4.122234569378584,4.121814375120905,4.113573129388145,4.225560643729007
"(1, 21)",4.26320335347588,4.094876685089351,4.027601402277519,4.034098034016294,4.029017542709838,4.135106688964383
"(1, 22)",4.074783080655146,4.032980585879589,3.86500358706425,3.8825742713413014,3.863831788730937,3.8817059042763016
"(1, 23)",4.233983251672548,4.0664368978639835,4.167379237959255,4.160082336416123,4.108663809539822,4.067070925899387
"(1, 24)",4.386396209478835,4.478932618863372,4.36879889616638,4.407618851524812,4.363561170906149,4.510242255520339
"(1, 25)",4.3428742711729855,4.345631516707695,4.278260723992506,4.349566311455134,4.286697995932589,4.393553703483434
"(1, 26)",4.351176972703952,4.359461936262476,4.283373696057157,4.265057682694492,4.251350413679786,4.346773380871391
"(1, 27)",4.3029720779283664,4.4503093146653345,4.327204224001859,4.327198508275084,4.3056965228706,4.427607347474198
"(1, 28)",4.438712683614277,4.378037259369538,4.261542170799674,4.254668201855663,4.25912621385367,4.358831833990588
"(1, 29)",4.423513271555158,4.397881839133097,4.278444923183906,4.266115960635407,4.236541690328172,4.376010907254678
"(2, 15)",4.537891730937371,4.4640758613027485,4.406200866701121,4.368483820060248,4.40984673777566,4.496702666368402
"(2, 16)",4.532013967433752,4.447070704845718,4.368075434220936,4.392022321770799,4.402765955389107,4.476976283840329
"(2, 17)",4.356956934374977,4.4034516985730905,4.253406739897806,4.268662899546925,4.278893815394229,4.3470715871987995
"(2, 18)",4.2671903487684935,4.362205627512079,4.230611725928821,4.225342021668199,4.068858705371343,4.342412370599872
"(2, 19)",4.210569917513714,4.416543762855949,4.27610491634768,4.216820725660254,4.2755629611982355,4.3973221049640845
"(2, 20)",4.254421101645668,4.125118521440384,4.143374518048921,4.155182223659746,4.1573710965953845,4.23213854862325
"(2, 21)",4.3069956651485235,4.061108539040505,4.107942347602085,4.131257891156697,4.138528957431528,4.240834108103165
"(2, 22)",4.255824247746978,3.937965751389772,4.126020245451222,4.137242254708543,4.12547844358305,4.233498376491841
"(2, 23)",4.32681693846345,4.349897403947531,4.153144232811701,4.176399300514575,4.15718814366506,4.2778370407241715
"(2, 24)",4.367877177853082,4.180508072270992,4.246182904322858,4.038135963580281,4.146576864650228,4.3548779708632726
"(2, 25)",4.346741705521305,4.4755530864545126,4.350794640022588,4.360139638956136,4.3601986617969315,4.461434252236069
"(2, 26)",4.317645856574428,4.378843218639092,4.273291532479803,4.246355156253104,4.327513999180304,4.373087154000855
"(2, 27)",4.4626047745546,4.440740658863394,4.315729803815921,4.3027106138245195,4.2790310341023945,4.410881715328815
"(2, 28)",4.2264830449335244,4.458145733451732,4.154284719485696,4.292240451708841,4.296527662630852,4.372103337955015
"(2, 29)",4.091781643363265,4.504356633321677,4.2268214375685185,4.252379189021315,4.262340527669844,4.326859484318068
"(3, 15)",4.42094462957757,4.438823978033615,4.394319712872959,4.353732151130742,4.370815023074507,4.494333610786478
"(3, 16)",4.399657271036634,4.526640414189891,4.38001737053649,4.362105785709742,4.386273743196356,4.494402813790312
"(3, 17)",4.392856403064786,4.430295571704188,4.332206111260112,4.274265702612877,4.2772090124994175,4.458588745552706
"(3, 18)",4.352572938310872,4.436505473971765,4.298469548491385,4.315793823799957,4.286876937247655,4.38427958056875
"(3, 19)",4.295290974211359,4.3679849445651655,4.220513435049178,4.2515094685866845,4.25971549617577,4.344384176745699
"(3, 20)",4.226604260287035,4.2470498506348155,4.325159838282369,4.1761978833077364,4.274459519460472,4.386130828059032
"(3, 21)",4.356627008767859,4.146384699210255,4.076643523472358,4.1000788402170185,4.0999345678439765,4.209481769654041
"(3, 22)",4.232513143883977,4.2609301789839265,4.104818903645003,4.122760412892768,4.120612543410766,4.183942040777337
"(3, 23)",4.17559586993066,4.185616799010236,4.217536114374472,4.24949310586201,4.2180938199087326,4.359255469287179
"(3, 24)",4.250121455079609,4.35738292501826,4.172032253425345,4.147712367834351,4.1586522859232495,4.272035559480832
"(3, 25)",4.265623661225172,4.283306074942588,4.22607417997002,4.221446971178543,4.226897904799242,4.323718111862798
"(3, 26)",4.205512765891658,4.296483678399006,4.271377261581775,4.2048624383924595,4.1734519051084975,4.287447109795628
"(3, 27)",4.435645525844625,4.33324665746275,4.313375041515478,4.301126936911579,4.313503264993481,4.413519337369414
"(3, 28)",4.212408232184491,4.202676850421172,4.152896641932847,4.16666100199812,4.165560914122921,4.267264960472769
"(3, 29)",4.172982343462767,4.156162958229652,4.050328902139458,4.115360998990994,4.031081905116013,4.028056879778607
"(4, 15)",4.591361238524327,4.559413034955648,4.395599152076556,4.414339622591485,4.422283421170458,4.522462215281964
"(4, 16)",4.557812227562048,4.524702902184586,4.39788363251351,4.397546124567642,4.327063432575825,4.501891235338009
"(4, 17)",4.4530691295263285,4.400725079633959,4.368099504595129,4.3523011702379115,4.369593158168145,4.451668013711311
"(4, 18)",4.398816854487572,4.479633911011837,4.321408833956982,4.3249311355315365,4.3262024957903815,4.442076389177393
"(4, 19)",4.349211749809511,4.2784630561861725,4.317823343015928,4.2998356877962545,4.303038183213018,4.417716554862189
"(4, 20)",4.5294970847647535,4.384720790262634,4.15497834153884,4.379031631486288,4.36105183838357,4.478435657252266
"(4, 21)",4.492553454580333,4.368079968837071,4.382861621058979,4.399291582028422,4.382071749016907,4.479850946735048
"(4, 22)",4.37387971719558,4.355400970935409,4.2801302168992255,4.2625523125523515,4.280528699655812,4.396790621600656
"(4, 23)",4.4230262404789755,4.385997931336155,4.08042983144196,4.085725479911238,4.10031133028783,4.420265401988656
"(4, 24)",4.348715246258729,4.473428692989759,4.324774549713108,4.320292631688407,4.333682799657121,4.411638488726066
"(4, 25)",4.331625018741934,4.40942947939213,4.279617231885215,4.2383696438926775,4.238664904147507,4.326713683262262
"(4, 26)",4.300350863779896,4.372436345518199,4.23855621082049,4.252096496285581,4.235391424177125,4.356057018299849
"(4, 27)",4.465264582208354,4.317664548390085,4.324068252214559,4.309663156793082,4.328736105525828,4.424390518051718
"(4, 28)",4.21535011413031,4.200321515213669,4.026077026888161,3.9878640979282767,4.181421170455653,4.239011463016054
"(4, 29)",4.290758728333868,3.790817647082175,4.143858189615791,4.117536680824054,4.144685689940098,4.219727434210309
"(5, 15)",4.608432244104654,4.433300267804946,4.4417244483008655,4.418029836461533,4.322778069091789,4.509631406858316
"(5, 16)",4.579117961964685,4.389714173850896,4.353212344335011,4.397480807337741,4.383438081243255,4.4034787952649515
"(5, 17)",4.4778957674184205,4.45499454707979,4.341266728813837,4.350416945666138,4.30006529460105,4.450647285552623
"(5, 18)",4.319360871657971,4.319491079535646,4.21176727225887,4.273544944976727,4.2699647355651695,4.359375364793555
"(5, 19)",4.241901613730559,4.330550814030113,4.178877759087976,4.122806301162278,4.172261759190025,4.301567281977604
"(5, 20)",4.483957394260169,4.299844081564972,4.26124423409636,4.284134614679409,4.291497759337633,4.368606707372985
"(5, 21)",4.481725827603148,4.446039306005747,4.30140392583396,4.300984880417069,4.301158613560203,4.394921690502704
"(5, 22)",4.320406117765078,4.404539303510943,4.28275402917555,4.28255248822129,4.246136853309593,4.396762542602839
"(5, 23)",4.410892929468025,4.3230881183342476,4.0611178780294654,4.169092886556645,4.175924907410843,4.3077193712119275
"(5, 24)",4.4354116220585205,4.319845799901302,4.17507393869184,4.1977525651185434,4.187594030543687,4.175908989572106
"(5, 25)",4.325426058804579,4.264905775485366,4.164743362498997,4.21331379603095,4.191336231530605,4.259105258828823
"(5, 26)",4.352505798668247,4.15186783572318,4.069991131048377,3.975338388148752,4.072653943284823,4.1638954838787186
"(5, 27)",4.439644098169244,4.1840228002538336,4.116690982680242,4.098382976780732,4.145000077807664,4.235584737157477
"(5, 28)",4.198451157919697,4.209738696927838,4.070179273625635,4.082442026303648,4.0800271539736865,4.1854578716018915
"(5, 29)",4.153909133886404,4.1400253977642025,3.8797054523813186,3.876349957825355,3.871437858721734,3.9775739958516785
"(6, 15)",4.6293676461686415,4.429408128880251,4.326795393552382,4.326164659506499,4.446679082280826,4.426349519428708
"(6, 16)",4.481439731789525,4.453294196596711,4.322525583082034,4.350101049439578,4.337006152486117,4.416313875746967
"(6, 17)",4.526412167642743,4.352031887495771,4.308706383754163,4.3171614411712556,4.3227953735047455,4.399891897700426
"(6, 18)",4.4076499359080685,4.390094085295666,4.291949308161573,4.298566713816407,4.30492254084875,4.3894954443943694
"(6, 19)",4.368330731468192,4.382633242919792,4.3250217588441675,4.330216723912512,4.32194913788717,4.415486781102107
"(6, 20)",4.338861525180108,4.457720907674854,4.363112809760819,4.318290658393967,4.362780379110557,4.346300048240016
"(6, 21)",4.435285664797565,4.412721975626277,4.256361333834575,4.209186387801288,4.2090930140032885,4.27335473148851
"(6, 22)",4.3819286260544335,4.402517788546865,4.27876529511481,4.248073468402796,4.244447579676829,4.343032359705502
"(6, 23)",4.440598078868191,4.37861585818963,4.225837428975249,4.2282931662361625,4.23765422737088,4.326003754699351
"(6, 24)",4.421288395328224,4.308663146126173,4.27381065292348,4.273349197856736,4.224341614221986,4.388230938261082
"(6, 25)",4.2110224154226525,4.381167693450982,4.109378956586526,4.182502403883231,4.165120020045417,4.277680404624102
"(6, 26)",4.33540316132991,4.17925012049191,4.101106681221978,4.1014115377398195,4.093175138426221,4.208175828677557
"(6, 27)",4.277639003659242,4.226124555029138,4.134049226700823,4.1049002656025895,4.030628775568552,4.2110050129135965
"(6, 28)",4.127677176351478,4.28602543923213,4.039792481596082,4.071723187352571,4.0717144568576975,4.2670611545828105
"(6, 29)",4.232893067187939,4.019826957044061,4.113956587085096,3.9893805664579545,3.937306736240275,4.173933766740584
"(7, 15)",4.604434291493169,4.529903324511736,4.34672334073916,4.408849535198825,4.469367516654542,4.557991760198255
"(7, 16)",4.4633765131706244,4.568902246379126,4.329311555058659,4.3328244296772125,4.330574464698682,4.482429979022514
"(7, 17)",4.488306425950003,4.463152728890284,4.365060474769831,4.380855879756444,4.327470285860061,4.487934287379897
"(7, 18)",4.435485762979303,4.468384603689674,4.314152818606647,4.319045621134576,4.314186833745527,4.400757847239281
"(7, 19)",4.42505457616015,4.48044684955535,4.330485041832446,4.332094409483937,4.268496724904288,4.449720258363819
"(7, 20)",4.389977888868403,4.450557556762028,4.272512680341825,4.332505575697746,4.266491430244223,4.359605152827937
"(7, 21)",4.32673401063171,4.355966304050424,4.257825421390023,4.258035916532045,4.257644158486837,4.376723542665349
"(7, 22)",4.316652476751598,4.3685220573866586,4.15630229623137,4.2683543833598785,4.280604652649787,4.336231128428652
"(7, 23)",4.502105143117747,4.492014735212193,4.358461947567805,4.33385596531802,4.258508681177281,4.4671472215272985
"(7, 24)",4.447913934432441,4.372373894905123,4.301255379264198,4.301113488025869,4.301396795107367,4.401263610610252
"(7, 25)",4.366934898204744,4.323263335845646,4.277997649192795,4.284852409318246,4.265843605994217,4.36582181721361
"(7, 26)",4.235428730854568,4.3149193167382975,4.178492704422673,4.167814524689863,4.17839156161136,4.281312520616267
"(7, 27)",4.316970129181841,4.326007739356996,4.272371561723784,4.269412514684753,4.248115115688008,4.371975888162927
"(7, 28)",4.296136268025714,4.277698975409919,4.131731039930806,4.240688690447093,4.237311703850983,4.355545214844698
"(7, 29)",4.107685498386456,4.116666175085027,4.056783415847628,4.063528417018133,4.177806877076062,4.127868733194945
"(8, 15)",4.549158264894172,4.372252185342582,4.404665250695175,4.413666520864424,4.42042241861445,4.508570383159531
"(8, 16)",4.42755226943521,4.464100079663374,4.389156716933469,4.348461260932802,4.2774834428739466,4.425394396073745
"(8, 17)",4.506733872999207,4.406542472563562,4.3961883584186285,4.364007319356001,4.295290355864375,4.447478549429849
"(8, 18)",4.5233690878314015,4.470530020154807,4.3143288643246285,4.247825863175849,4.338024898273997,4.3488417218467905
"(8, 19)",4.419766082727391,4.518078036411123,4.237039107929979,4.378678333932778,4.347988058749804,4.343593235487562
"(8, 20)",4.517594557014966,4.521350287547455,4.17552612633945,4.194527197224581,4.175826461064498,4.3029730952227485
"(8, 21)",4.28795359152602,4.507122699724408,4.313426333680571,4.0811202794578545,4.091834895940067,4.408868638162961
"(8, 22)",4.197764998364607,4.281460499170646,4.092116938526294,4.213745176240061,4.091813983969667,4.211261233949442
"(8, 23)",4.504466166292558,4.461301180854981,4.167112453757135,4.242395354264196,4.227741162829583,4.3231552052006785
"(8, 24)",4.387234083223225,4.44107129156941,4.285138309753079,4.283342558483554,4.282689104579364,4.398219196351038
"(8, 25)",4.431325654627108,4.4001846309274235,4.324261747564481,4.3197827436830245,4.324145694678714,4.423853127891362
"(8, 26)",4.312475344302735,4.359634418313907,4.223960961307488,4.195338974409797,4.21433385822065,4.324557166750109
"(8, 27)",4.399012063194813,4.433693306497022,4.244216700752093,4.29556614885583,4.203770389167144,4.408066685279777
"(8, 28)",4.424052991472909,4.526244213445821,4.332820971316005,4.352113863306857,4.395204619803479,4.45941181733804
"(8, 29)",4.36691944326285,4.119388291077583,4.235192050308442,4.208467804694993,4.232226816917277,4.335245008848235
"(9, 15)",4.370188976100489,4.322512193803811,4.167183363154919,4.239080992779913,4.24720410224501,4.2690486187647085
"(9, 16)",4.441912256799642,4.537062305398709,4.394889655552244,4.371559562610902,4.394824112611292,4.417683966124225
"(9, 17)",4.552228898402625,4.522260475432631,4.314230824664337,4.414682434776587,4.402361000149105,4.491297908635431
"(9, 18)",4.395700376325509,4.4066507515938484,4.36492704844828,4.367253721019673,4.365156559343429,4.483392984982445
"(9, 19)",4.517539763280285,4.434883568853045,4.4025775279400134,4.399168495180334,4.351316293494382,4.409728733270168
"(9, 20)",4.513845023350822,4.457705002137342,4.419466352476903,4.403896077638286,4.404685724764457,4.520257381015895
"(9, 21)",4.3159278648916874,4.434973911579135,4.364514507900761,4.309175287345238,4.360518391939932,4.4201285741355845
"(9, 22)",4.317840103387814,4.38552113012621,4.410230227641736,4.3444807775687435,4.350776787261631,4.460489377332839
"(9, 23)",4.5327562676751825,4.432613033513753,4.349054028820041,4.348734604420877,4.346885006808268,4.469766047804908
"(9, 24)",4.365222841130652,4.411418026259495,4.34246096014289,4.24042539271389,4.29468046541245,4.3408342863849185
"(9, 25)",4.31959689047743,4.43423206304848,4.33260834660187,4.2821426801120115,4.332569055890133,4.379490695907992
"(9, 26)",4.372242108524452,4.326427424510953,4.254639428419273,4.217753432369233,4.217510096297024,4.191777120245776
"(9, 27)",4.388663395518371,4.445819109155011,4.263034474855828,4.28483006493468,4.322211173652848,4.4118971876302915
"(9, 28)",4.357377001639607,4.419718740146,4.379811055150764,4.314970863098749,4.37452248108545,4.435246711292148
"(9, 29)",4.121090746256713,4.379061030842619,4.2199361301093905,4.226737728675005,4.214218884685789,4.326743539336923
"(10, 15)",4.360775325622874,4.409190753802314,4.307985463215203,4.213743052258579,4.250994040838895,4.33492409549458
"(10, 16)",4.4319272702753825,4.412712518268993,4.290695260639353,4.262062881394325,4.291618380732537,4.3892276739400895
"(10, 17)",4.355217166846087,4.229970492744178,4.3137464428728105,4.1356050976956125,4.1682363238533835,4.24485561354599
